"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Annual mean mcg/m3","Summer mean mcg/m3","Winter mean mcg/m3"
"2016","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","6.6","7.5","7.1"
"2016","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","6.8","7.7","7.0"
"2016","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","6.5","7.1","6.9"
"2016","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","6.0","6.9","5.9"
"2015","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","10.9","11.7","11.8"
"2015","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","11.1","11.7","11.7"
"2015","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","10.5","11.0","10.8"
"2015","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","9.8","10.4","10.6"
"2015","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","10.2","10.7","10.6"
"2015","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","9.6","10.3","10.6"
"2015","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","9.8","10.5","10.4"
"2015","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9.4","9.9","10.3"
"2015","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","9.5","10.2","10.3"
"2015","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","9.2","9.6","10.2"
"2015","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9.1","9.7","10.2"
"2015","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","9.4","10.0","10.2"
"2015","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","9.1","9.7","10.1"
"2015","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","9.9","10.3","10.0"
"2015","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","9.6","10.2","10.0"
"2015","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","8.9","9.7","9.9"
"2015","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","9.2","10.0","9.9"
"2015","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9.4","10.0","9.6"
"2015","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8.4","9.3","9.2"
"2015","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","8.9","9.5","9.1"
"2015","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","8.7","9.5","9.1"
"2015","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","8.5","9.3","9.1"
"2015","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","8.6","9.3","8.8"
"2015","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","8.2","9.1","8.8"
"2015","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","8.4","9.2","8.7"
"2015","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","8.2","9.1","8.6"
"2015","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","8.0","8.8","8.6"
"2015","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","8.1","8.9","8.5"
"2015","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","8.0","8.9","8.5"
"2015","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","8.1","9.0","8.4"
"2015","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","7.6","8.6","8.3"
"2015","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","7.9","8.8","8.2"
"2015","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","7.7","8.8","8.1"
"2015","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","7.2","8.3","7.4"
"2015","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","11.7","12.5","12.6"
"2015","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","11.4","12.0","12.1"
"2015","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","10.2","10.9","11.0"
"2015","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","10.6","11.0","11.0"
"2015","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","10.5","11.0","10.9"
"2015","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","10.5","11.0","10.8"
"2015","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","9.7","10.3","10.6"
"2015","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","9.6","10.3","10.6"
"2015","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","9.8","10.4","10.6"
"2015","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","9.6","10.3","10.5"
"2015","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","10.1","10.5","10.5"
"2015","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","9.8","10.5","10.4"
"2015","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9.4","9.9","10.3"
"2015","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","9.5","10.2","10.3"
"2015","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","9.2","9.6","10.2"
"2015","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9.1","9.7","10.2"
"2015","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","9.4","10.0","10.2"
"2015","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","9.1","9.7","10.1"
"2015","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","9.9","10.3","10.0"
"2015","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","9.6","10.2","10.0"
"2015","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","8.9","9.7","9.9"
"2015","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","9.2","10.0","9.9"
"2015","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9.4","10.0","9.6"
"2015","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8.4","9.3","9.2"
"2015","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","8.9","9.5","9.1"
"2015","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","8.7","9.5","9.1"
"2015","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","8.5","9.3","9.1"
"2015","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","8.3","9.1","9.0"
"2015","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","8.6","9.3","8.8"
"2015","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","8.3","9.1","8.8"
"2015","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","8.2","9.1","8.8"
"2015","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","8.0","8.9","8.8"
"2015","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","8.4","9.2","8.7"
"2015","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","8.2","9.1","8.6"
"2015","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","8.1","8.9","8.5"
"2015","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","8.0","8.9","8.5"
"2015","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","8.1","9.0","8.4"
"2015","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","7.8","8.7","8.4"
"2015","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","7.9","8.8","8.2"
"2015","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","7.7","8.8","8.1"
"2015","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","7.3","8.4","8.0"
"2015","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","7.2","8.3","7.4"
"2014","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","12.1","11.3","15.4"
"2014","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","12.1","11.5","15.3"
"2014","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","10.8","10.4","13.9"
"2014","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","10.4","9.8","13.8"
"2014","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","10.5","10.4","13.5"
"2014","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","9.7","9.1","13.1"
"2014","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","9.8","9.3","13.1"
"2014","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","10.0","9.6","13.1"
"2014","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","9.8","9.3","13.1"
"2014","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","10.0","9.9","12.9"
"2014","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9.5","9.0","12.9"
"2014","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","9.8","9.6","12.7"
"2014","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9.6","9.4","12.6"
"2014","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9.2","8.8","12.5"
"2014","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","9.0","8.6","12.4"
"2014","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","9.5","9.0","12.4"
"2014","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","9.0","8.7","12.2"
"2014","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","9.0","8.6","12.0"
"2014","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","9.2","9.0","11.9"
"2014","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","8.5","8.0","11.8"
"2014","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","8.4","7.8","11.8"
"2014","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","9.0","8.8","11.7"
"2014","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","8.9","8.6","11.7"
"2014","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","9.0","8.7","11.7"
"2014","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","8.8","8.5","11.6"
"2014","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","8.6","8.3","11.5"
"2014","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8.6","8.2","11.5"
"2014","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","8.5","8.2","11.1"
"2014","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","8.4","8.0","11.0"
"2014","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","8.4","8.0","11.0"
"2014","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","8.4","8.1","10.9"
"2014","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","8.5","8.1","10.9"
"2014","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","8.0","7.7","10.3"
"2014","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","7.7","7.4","9.9"
"2013","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","12.1","13.1","14.0"
"2013","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","11.9","12.9","13.7"
"2013","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","10.3","11.4","12.6"
"2013","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","9.7","10.8","12.2"
"2013","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9.5","10.5","12.1"
"2013","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","10.4","11.7","12.1"
"2013","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","9.7","10.9","12.0"
"2013","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","9.7","10.9","12.0"
"2013","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","10.0","11.5","11.6"
"2013","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","9.6","11.1","11.4"
"2013","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","8.9","10.0","11.3"
"2013","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9.1","10.3","11.3"
"2013","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","9.5","10.9","11.1"
"2013","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","9.4","10.9","10.9"
"2013","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9.1","10.6","10.8"
"2013","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","9.1","10.7","10.8"
"2013","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","8.7","10.2","10.6"
"2013","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","8.7","10.3","10.5"
"2013","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","8.8","10.3","10.3"
"2013","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","8.7","10.4","10.3"
"2013","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","8.6","10.2","10.2"
"2013","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","8.5","10.0","10.1"
"2013","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","8.5","10.2","10.1"
"2013","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","8.2","9.8","9.9"
"2013","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8.4","10.1","9.9"
"2013","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","8.2","9.8","9.8"
"2013","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","8.1","9.7","9.8"
"2013","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","8.3","10.1","9.8"
"2013","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","8.1","9.9","9.7"
"2013","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","8.0","9.4","9.7"
"2013","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","8.0","9.3","9.7"
"2013","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","8.1","9.9","9.5"
"2013","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","7.8","9.8","9.3"
"2013","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","7.6","9.4","9.2"
"2012","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","12.1","13.0","12.2"
"2012","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","11.9","12.9","12.0"
"2012","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9.9","10.6","11.0"
"2012","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","10.7","11.8","10.9"
"2012","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","10.2","11.0","10.9"
"2012","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","10.0","10.8","10.8"
"2012","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","10.5","11.4","10.8"
"2012","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","10.0","11.0","10.5"
"2012","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","10.3","11.7","10.4"
"2012","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","9.9","11.1","10.4"
"2012","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9.6","10.9","10.1"
"2012","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","9.3","10.2","9.9"
"2012","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9.5","10.3","9.9"
"2012","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","9.7","11.0","9.9"
"2012","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","9.8","11.2","9.9"
"2012","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","9.5","10.8","9.6"
"2012","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","9.1","10.4","9.5"
"2012","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","9.2","10.3","9.4"
"2012","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","9.0","10.3","9.3"
"2012","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","8.9","10.2","9.2"
"2012","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8.9","10.1","9.2"
"2012","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","8.9","10.4","9.1"
"2012","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","8.8","10.2","9.0"
"2012","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","8.6","9.9","9.0"
"2012","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","9.1","10.2","8.9"
"2012","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","8.5","10.0","8.8"
"2012","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","8.6","10.0","8.6"
"2012","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","8.4","9.9","8.5"
"2012","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","8.3","9.9","8.4"
"2012","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","8.4","9.9","8.3"
"2012","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","8.0","9.6","8.3"
"2012","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","8.3","9.9","8.2"
"2012","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","8.3","9.9","8.0"
"2012","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","7.4","9.4","6.7"
"2011","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","13.0","13.9","15.4"
"2011","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","12.8","13.9","15.4"
"2011","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","11.1","11.8","14.6"
"2011","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","11.4","12.2","14.5"
"2011","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","11.1","11.9","14.4"
"2011","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","11.5","12.5","14.4"
"2011","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","11.7","12.8","14.2"
"2011","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","10.6","11.3","14.1"
"2011","UHF 34","201","3","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","11.5","12.8","14.1"
"2011","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","11.1","12.1","14.1"
"2011","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","10.8","11.5","13.9"
"2011","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","11.1","12.3","13.8"
"2011","UHF 34","401","3","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","11.0","12.3","13.6"
"2011","UHF 34","205","3","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","10.8","12.0","13.5"
"2011","UHF 34","102","3","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","10.5","11.4","13.4"
"2011","UHF 34","211","3","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","10.9","12.2","13.4"
"2011","UHF 34","104","3","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","10.5","11.5","13.3"
"2011","UHF 34","402","3","4","Queens","West Queens","West Queens  Queens","10.6","11.9","13.1"
"2011","UHF 34","203","3","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","10.3","11.5","12.8"
"2011","UHF 34","207","3","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","10.2","11.4","12.6"
"2011","UHF 34","403","3","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","10.0","11.2","12.6"
"2011","UHF 34","206","3","2","Brooklyn","Borough Park","Borough Park  Brooklyn","10.1","11.3","12.5"
"2011","UHF 34","204","3","2","Brooklyn","East New York","East New York  Brooklyn","10.1","11.6","12.4"
"2011","UHF 34","405","3","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","9.9","11.3","12.3"
"2011","UHF 34","209","3","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","9.8","11.2","12.1"
"2011","UHF 34","404406","3","4","Queens","Bayside Little Neck-Fresh Meadows","Bayside Little Neck-Fresh Meadows  Queens","9.7","11.0","12.1"
"2011","UHF 34","408","3","4","Queens","Jamaica","Jamaica  Queens","9.6","11.2","11.9"
"2011","UHF 34","208","3","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","9.6","11.1","11.8"
"2011","UHF 34","501502","3","5","Staten Island","Northern SI","Northern SI  Staten Island","9.5","11.1","11.8"
"2011","UHF 34","407","3","4","Queens","Southwest Queens","Southwest Queens  Queens","9.4","11.0","11.7"
"2011","UHF 34","210","3","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","9.4","11.0","11.6"
"2011","UHF 34","503504","3","5","Staten Island","Southern SI","Southern SI  Staten Island","9.4","11.1","11.6"
"2011","UHF 34","409","3","4","Queens","Southeast Queens","Southeast Queens  Queens","9.2","10.8","11.4"
"2011","UHF 34","410","3","4","Queens","Rockaways","Rockaways  Queens","8.4","10.6","10.3"
"2010","UHF 34","305307","3","3","Manhattan","Upper East Side-Gramercy","Upper East Side-Gramercy  Manhattan","13.0","14.5","13.0"
"2010","UHF 34","306308","3","3","Manhattan","Chelsea-Village","Chelsea-Village    Manhattan","12.7","14.4","12.6"
"2010","UHF 34","301","3","3","Manhattan","Washington Heights","Washington Heights  Manhattan","10.7","12.3","12.1"
"2010","UHF 34","105106107","3","1","Bronx","South Bronx","South Bronx  Bronx","10.8","12.6","11.8"
"2010","UHF 34","101","3","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","10.1","11.8","11.5"
"2010","UHF 34","302","3","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","10.6","12.5","11.5"
"2010","UHF 34","103","3","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","10.3","12.0","11.4"
"2010","UHF 34","304","3","3","Manhattan","Upper West Side","Upper West Side  Manhattan","11.0","13.0","11.3"
"2010","UHF 34","309310","3","3","Manhattan","Union Square-Lower Manhattan","Union Square-Lower Manhattan  Manhattan","11.3","13.3","11.2"
"2010","UHF 34","303","3","3","Manhattan","East Harlem","East Harlem  Manhattan","10.4","12.6","10.8"
"2010","UHF 34","202","3","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","10.5","12.7","10.7"
